GEO_NAME,income,Shelter-cost-to-income-ratio,tenure,fraction
High River,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,275,0.785714286
High River,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,405,0.931034483
High River,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,405,0.920454545
High River,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,300,0.952380952
High River,"$100,000 and over",Spending less than 30% of income on shelter costs,1900,0.992167102
Calgary,"Under $10,000",Spending less than 30% of income on shelter costs,380,0.031613977
Calgary,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,2380,0.151303242
Calgary,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,7570,0.286579595
Calgary,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,10295,0.395505186
Calgary,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,13955,0.480378657
Calgary,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,18180,0.59295499
Calgary,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,21750,0.695888658
Calgary,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,23900,0.781812234
Calgary,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,25500,0.847598471
Calgary,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,25810,0.898051496
Calgary,"$100,000 and over",Spending less than 30% of income on shelter costs,253325,0.977541531
Strathmore,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Strathmore,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,25,0.185185185
Strathmore,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,95,0.327586207
Strathmore,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,175,0.472972973
Strathmore,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,215,0.565789474
Strathmore,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,240,0.685714286
Strathmore,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,230,0.73015873
Strathmore,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,305,0.835616438
Strathmore,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,345,0.971830986
Strathmore,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,315,0.913043478
Strathmore,"$100,000 and over",Spending less than 30% of income on shelter costs,2145,0.986206897
Canmore,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Canmore,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,20,0.125
Canmore,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,40,0.163265306
Canmore,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,105,0.375
Canmore,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,205,0.630769231
Canmore,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,245,0.576470588
Canmore,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,250,0.666666667
Canmore,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,305,0.802631579
Canmore,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,255,0.879310345
Canmore,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,290,0.878787879
Canmore,"$100,000 and over",Spending less than 30% of income on shelter costs,2745,0.966549296
Red Deer,"Under $10,000",Spending less than 30% of income on shelter costs,40,0.042105263
Red Deer,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,210,0.13125
Red Deer,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,750,0.273224044
Red Deer,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,1185,0.454894434
Red Deer,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1655,0.598553345
Red Deer,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1970,0.712477396
Red Deer,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,2085,0.801923077
Red Deer,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,2270,0.861480076
Red Deer,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,2165,0.923240938
Red Deer,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,2130,0.950892857
Red Deer,"$100,000 and over",Spending less than 30% of income on shelter costs,16575,0.990735206
Sylvan Lake,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Sylvan Lake,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,20,0.142857143
Sylvan Lake,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,55,0.2
Sylvan Lake,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,120,0.347826087
Sylvan Lake,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,140,0.4375
Sylvan Lake,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,205,0.577464789
Sylvan Lake,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,225,0.714285714
Sylvan Lake,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,320,0.864864865
Sylvan Lake,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,260,0.896551724
Sylvan Lake,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,365,0.890243902
Sylvan Lake,"$100,000 and over",Spending less than 30% of income on shelter costs,2840,0.987826087
Lacombe,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Lacombe,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,20,0.16
Lacombe,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,135,0.36
Lacombe,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,145,0.674418605
Lacombe,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,240,0.676056338
Lacombe,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,235,0.701492537
Lacombe,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,255,0.80952381
Lacombe,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,220,0.785714286
Lacombe,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,275,0.948275862
Lacombe,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,235,0.886792453
Lacombe,"$100,000 and over",Spending less than 30% of income on shelter costs,2145,0.986206897
Camrose,"Under $10,000",Spending less than 30% of income on shelter costs,10,0.08
Camrose,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,55,0.154929577
Camrose,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,310,0.346368715
Camrose,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,375,0.539568345
Camrose,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,420,0.666666667
Camrose,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,395,0.731481481
Camrose,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,495,0.860869565
Camrose,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,485,0.923809524
Camrose,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,490,0.951456311
Camrose,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,395,0.963414634
Camrose,"$100,000 and over",Spending less than 30% of income on shelter costs,2765,0.991039427
Edmonton,"Under $10,000",Spending less than 30% of income on shelter costs,245,0.021963245
Edmonton,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,1965,0.117453676
Edmonton,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,7730,0.26664367
Edmonton,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,11045,0.401198692
Edmonton,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,15980,0.535253726
Edmonton,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,20755,0.650219298
Edmonton,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,23690,0.739157566
Edmonton,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,24680,0.808252825
Edmonton,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,25660,0.872789116
Edmonton,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,25700,0.911347518
Edmonton,"$100,000 and over",Spending less than 30% of income on shelter costs,230355,0.976970545
Lloydminster,"Under $10,000",Spending less than 30% of income on shelter costs,10,0.037735849
Lloydminster,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,55,0.125
Lloydminster,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,250,0.342465753
Lloydminster,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,345,0.46
Lloydminster,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,425,0.602836879
Lloydminster,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,585,0.73125
Lloydminster,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,660,0.754285714
Lloydminster,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,540,0.771428571
Lloydminster,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,670,0.832298137
Lloydminster,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,830,0.948571429
Lloydminster,"$100,000 and over",Spending less than 30% of income on shelter costs,5890,0.974358974
Lloydminster (Saskatchewan part),"Under $10,000",Spending less than 30% of income on shelter costs,10,0.068965517
Lloydminster (Saskatchewan part),"$10,000 to $19,999",Spending less than 30% of income on shelter costs,40,0.173913043
Lloydminster (Saskatchewan part),"$20,000 to $29,999",Spending less than 30% of income on shelter costs,95,0.327586207
Lloydminster (Saskatchewan part),"$30,000 to $39,999",Spending less than 30% of income on shelter costs,160,0.457142857
Lloydminster (Saskatchewan part),"$40,000 to $49,999",Spending less than 30% of income on shelter costs,170,0.53968254
Lloydminster (Saskatchewan part),"$50,000 to $59,999",Spending less than 30% of income on shelter costs,300,0.759493671
Lloydminster (Saskatchewan part),"$60,000 to $69,999",Spending less than 30% of income on shelter costs,285,0.780821918
Lloydminster (Saskatchewan part),"$70,000 to $79,999",Spending less than 30% of income on shelter costs,275,0.774647887
Lloydminster (Saskatchewan part),"$80,000 to $89,999",Spending less than 30% of income on shelter costs,355,0.87654321
Lloydminster (Saskatchewan part),"$90,000 to $99,999",Spending less than 30% of income on shelter costs,415,0.93258427
Lloydminster (Saskatchewan part),"$100,000 and over",Spending less than 30% of income on shelter costs,2155,0.957777778
Lloydminster (Alberta part),"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Lloydminster (Alberta part),"$10,000 to $19,999",Spending less than 30% of income on shelter costs,10,0.047619048
Lloydminster (Alberta part),"$20,000 to $29,999",Spending less than 30% of income on shelter costs,155,0.352272727
Lloydminster (Alberta part),"$30,000 to $39,999",Spending less than 30% of income on shelter costs,185,0.4625
Lloydminster (Alberta part),"$40,000 to $49,999",Spending less than 30% of income on shelter costs,255,0.64556962
Lloydminster (Alberta part),"$50,000 to $59,999",Spending less than 30% of income on shelter costs,290,0.716049383
Lloydminster (Alberta part),"$60,000 to $69,999",Spending less than 30% of income on shelter costs,370,0.725490196
Lloydminster (Alberta part),"$70,000 to $79,999",Spending less than 30% of income on shelter costs,265,0.768115942
Lloydminster (Alberta part),"$80,000 to $89,999",Spending less than 30% of income on shelter costs,315,0.797468354
Lloydminster (Alberta part),"$90,000 to $99,999",Spending less than 30% of income on shelter costs,415,0.965116279
Lloydminster (Alberta part),"$100,000 and over",Spending less than 30% of income on shelter costs,3735,0.982894737
Cold Lake,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Cold Lake,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,0,0
Cold Lake,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,60,0.307692308
Cold Lake,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,125,0.480769231
Cold Lake,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,95,0.542857143
Cold Lake,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,175,0.660377358
Cold Lake,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,260,0.825396825
Cold Lake,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,390,0.896551724
Cold Lake,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,280,0.861538462
Cold Lake,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,335,0.893333333
Cold Lake,"$100,000 and over",Spending less than 30% of income on shelter costs,3075,0.984
Grande Prairie,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Grande Prairie,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,95,0.138686131
Grande Prairie,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,225,0.185185185
Grande Prairie,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,490,0.403292181
Grande Prairie,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,560,0.495575221
Grande Prairie,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,710,0.601694915
Grande Prairie,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,870,0.707317073
Grande Prairie,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,1055,0.830708661
Grande Prairie,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,1130,0.840148699
Grande Prairie,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,1265,0.916666667
Grande Prairie,"$100,000 and over",Spending less than 30% of income on shelter costs,12545,0.98974359
Wood Buffalo,"Under $10,000",Spending less than 30% of income on shelter costs,10,0.020833333
Wood Buffalo,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,50,0.126582278
Wood Buffalo,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,80,0.179775281
Wood Buffalo,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,105,0.238636364
Wood Buffalo,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,170,0.346938776
Wood Buffalo,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,175,0.376344086
Wood Buffalo,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,320,0.520325203
Wood Buffalo,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,325,0.643564356
Wood Buffalo,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,460,0.71875
Wood Buffalo,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,435,0.701612903
Wood Buffalo,"$100,000 and over",Spending less than 30% of income on shelter costs,20200,0.955760587
Wetaskiwin,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Wetaskiwin,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,30,0.12
Wetaskiwin,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,155,0.271929825
Wetaskiwin,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,285,0.575757576
Wetaskiwin,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,285,0.633333333
Wetaskiwin,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,320,0.820512821
Wetaskiwin,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,355,0.845238095
Wetaskiwin,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,255,0.910714286
Wetaskiwin,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,315,0.940298507
Wetaskiwin,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,280,0.949152542
Wetaskiwin,"$100,000 and over",Spending less than 30% of income on shelter costs,1530,0.993506494
Cranbrook,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Cranbrook,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,190,0.275362319
Cranbrook,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,420,0.464088398
Cranbrook,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,625,0.647668394
Cranbrook,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,705,0.810344828
Cranbrook,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,725,0.828571429
Cranbrook,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,710,0.91025641
Cranbrook,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,650,0.948905109
Cranbrook,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,670,0.943661972
Cranbrook,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,600,0.952380952
Cranbrook,"$100,000 and over",Spending less than 30% of income on shelter costs,3535,0.973829201
Nelson,"Under $10,000",Spending less than 30% of income on shelter costs,15,0.057692308
Nelson,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,185,0.229813665
Nelson,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,365,0.426900585
Nelson,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,500,0.628930818
Nelson,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,590,0.694117647
Nelson,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,550,0.827067669
Nelson,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,500,0.833333333
Nelson,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,495,0.838983051
Nelson,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,440,0.967032967
Nelson,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,335,0.957142857
Nelson,"$100,000 and over",Spending less than 30% of income on shelter costs,2020,0.98296837
Penticton,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Penticton,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,400,0.224089636
Penticton,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,905,0.409502262
Penticton,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,1365,0.583333333
Penticton,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1340,0.736263736
Penticton,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1370,0.746594005
Penticton,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,1210,0.788273616
Penticton,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,1180,0.842857143
Penticton,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,935,0.877934272
Penticton,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,870,0.915789474
Penticton,"$100,000 and over",Spending less than 30% of income on shelter costs,4325,0.947426068
Kelowna,"Under $10,000",Spending less than 30% of income on shelter costs,65,0.032911392
Kelowna,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,855,0.186885246
Kelowna,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,2500,0.362318841
Kelowna,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,3290,0.469664525
Kelowna,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,3930,0.554301834
Kelowna,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,4260,0.663551402
Kelowna,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,4345,0.716405606
Kelowna,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,4480,0.782532751
Kelowna,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,3930,0.796352584
Kelowna,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,3875,0.842391304
Kelowna,"$100,000 and over",Spending less than 30% of income on shelter costs,24130,0.924698218
Vernon,"Under $10,000",Spending less than 30% of income on shelter costs,30,0.056603774
Vernon,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,330,0.16097561
Vernon,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,935,0.382413088
Vernon,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,1420,0.562376238
Vernon,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1640,0.669387755
Vernon,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1490,0.697892272
Vernon,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,1445,0.77688172
Vernon,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,1365,0.824773414
Vernon,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,1450,0.855457227
Vernon,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,1235,0.901459854
Vernon,"$100,000 and over",Spending less than 30% of income on shelter costs,6990,0.936997319
Salmon Arm,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Salmon Arm,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,110,0.180327869
Salmon Arm,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,415,0.54248366
Salmon Arm,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,600,0.714285714
Salmon Arm,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,470,0.723076923
Salmon Arm,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,465,0.768595041
Salmon Arm,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,505,0.885964912
Salmon Arm,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,510,0.857142857
Salmon Arm,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,385,0.93902439
Salmon Arm,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,365,0.924050633
Salmon Arm,"$100,000 and over",Spending less than 30% of income on shelter costs,1905,0.959697733
Kamloops,"Under $10,000",Spending less than 30% of income on shelter costs,40,0.034782609
Kamloops,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,555,0.195422535
Kamloops,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,1225,0.409698997
Kamloops,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,2055,0.569252078
Kamloops,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,2195,0.655223881
Kamloops,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,2550,0.747800587
Kamloops,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,2490,0.795527157
Kamloops,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,2455,0.872113677
Kamloops,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,2395,0.885397412
Kamloops,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,2085,0.916483516
Kamloops,"$100,000 and over",Spending less than 30% of income on shelter costs,13790,0.945491944
Chilliwack,"Under $10,000",Spending less than 30% of income on shelter costs,20,0.02
Chilliwack,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,635,0.214165261
Chilliwack,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,1360,0.391930836
Chilliwack,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,2195,0.569390402
Chilliwack,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,2330,0.656338028
Chilliwack,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,2245,0.693972179
Chilliwack,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,2165,0.762323944
Chilliwack,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,2320,0.809773124
Chilliwack,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,2210,0.84351145
Chilliwack,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,2005,0.881318681
Chilliwack,"$100,000 and over",Spending less than 30% of income on shelter costs,10035,0.910204082
Abbotsford - Mission,"Under $10,000",Spending less than 30% of income on shelter costs,20,0.01183432
Abbotsford - Mission,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,615,0.161629435
Abbotsford - Mission,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,1985,0.406762295
Abbotsford - Mission,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,3065,0.616080402
Abbotsford - Mission,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,3420,0.681954138
Abbotsford - Mission,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,3425,0.733404711
Abbotsford - Mission,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,3600,0.765957447
Abbotsford - Mission,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,3475,0.800691244
Abbotsford - Mission,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,3415,0.833943834
Abbotsford - Mission,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,3260,0.884667571
Abbotsford - Mission,"$100,000 and over",Spending less than 30% of income on shelter costs,19390,0.933333333
Vancouver,"Under $10,000",Spending less than 30% of income on shelter costs,985,0.022622876
Vancouver,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,9305,0.138395181
Vancouver,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,21550,0.302074572
Vancouver,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,32565,0.445424703
Vancouver,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,41510,0.568124273
Vancouver,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,46690,0.671701913
Vancouver,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,48530,0.734246161
Vancouver,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,47620,0.789325377
Vancouver,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,45205,0.829221315
Vancouver,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,42240,0.856708245
Vancouver,"$100,000 and over",Spending less than 30% of income on shelter costs,312220,0.938006039
Squamish,"Under $10,000",Spending less than 30% of income on shelter costs,0,0
Squamish,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,30,0.105263158
Squamish,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,115,0.283950617
Squamish,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,220,0.511627907
Squamish,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,205,0.539473684
Squamish,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,385,0.658119658
Squamish,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,380,0.703703704
Squamish,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,330,0.725274725
Squamish,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,435,0.836538462
Squamish,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,365,0.784946237
Squamish,"$100,000 and over",Spending less than 30% of income on shelter costs,2910,0.937198068
Victoria,"Under $10,000",Spending less than 30% of income on shelter costs,120,0.022140221
Victoria,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,1360,0.122910077
Victoria,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,3820,0.290715373
Victoria,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,6345,0.479591837
Victoria,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,8860,0.646479387
Victoria,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,9685,0.745573518
Victoria,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,9100,0.787537862
Victoria,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,9250,0.832583258
Victoria,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,8435,0.855910705
Victoria,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,7700,0.876494024
Victoria,"$100,000 and over",Spending less than 30% of income on shelter costs,49520,0.954418425
Duncan,"Under $10,000",Spending less than 30% of income on shelter costs,10,0.021276596
Duncan,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,410,0.253869969
Duncan,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,750,0.390625
Duncan,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,1160,0.625336927
Duncan,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,1335,0.717741935
Duncan,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,1205,0.779935275
Duncan,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,1170,0.81533101
Duncan,"$70,000 to $79,999",Spending less than 30% of income on shelter costs,1010,0.841666667
Duncan,"$80,000 to $89,999",Spending less than 30% of income on shelter costs,1115,0.921487603
Duncan,"$90,000 to $99,999",Spending less than 30% of income on shelter costs,795,0.919075145
Duncan,"$100,000 and over",Spending less than 30% of income on shelter costs,4480,0.940188877
Nanaimo,"Under $10,000",Spending less than 30% of income on shelter costs,70,0.04964539
Nanaimo,"$10,000 to $19,999",Spending less than 30% of income on shelter costs,640,0.181560284
Nanaimo,"$20,000 to $29,999",Spending less than 30% of income on shelter costs,1570,0.374701671
Nanaimo,"$30,000 to $39,999",Spending less than 30% of income on shelter costs,2550,0.581527936
Nanaimo,"$40,000 to $49,999",Spending less than 30% of income on shelter costs,3100,0.731132075
Nanaimo,"$50,000 to $59,999",Spending less than 30% of income on shelter costs,2955,0.783819629
Nanaimo,"$60,000 to $69,999",Spending less than 30% of income on shelter costs,2935,0.864506627
